,House,Day Wasted,Type,Kg,Price,Servings,Kcal,Status,Meat & Fish,Dairy & Eggs,Fruits & Vegetables,Dry Foods & Baked Goods,"Snacks, Condiments, Liquids, Oils, Grease, & Other",Store-Prepared Items
2104,3,76,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
2105,3,76,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2106,3,76,"Cooked, Prepped, Leftovers",2.3944315756110877,20.157576726957856,24.268730848637446,5037.206824885556,Expired,4.737837677106037,7.350439602981309,2.967991418621689,1.7547546952244581,7.4577074547039475,0.0
2107,3,76,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2108,3,76,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2109,3,76,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2110,3,76,"Cooked, Prepped, Leftovers",1.899766197330015,7.348040932765137,27.903638367000738,6227.930808256536,Expired,0.0,0.0,0.0,25.03598158450184,2.867656782498898,0.0
2111,0,77,Meat & Fish,0.036000000000000004,0.00021214285714285717,0.4,80.64000000000001,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2112,0,77,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2113,0,77,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2114,0,77,Store-Prepared Items,0.02241049737558613,9.330478047125751e-05,0.23589997237459082,62.5252876778853,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.23589997237459082
2115,0,77,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2116,0,77,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2117,0,77,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2118,0,77,"Cooked, Prepped, Leftovers",0.36585188476341846,0.0012139511131768318,3.9530531317136575,822.0674091384288,Plate Waste,0.4466025893894169,0.8932051787788338,0.5133864146102792,1.0247045670717168,1.0751543818634108,0.0
2119,1,77,"Cooked, Prepped, Leftovers",0.11212889893356494,0.0005736236128184269,1.126923607372512,224.75927887241062,Plate Waste,0.563461803686256,0.563461803686256,0.0,0.0,0.0,0.0
2120,1,77,Store-Prepared Items,0.026764435675097172,0.00011143214509029705,0.2817309018431281,74.6727755335211,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.2817309018431281
2121,1,77,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2122,1,77,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2123,1,77,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2124,1,77,Dairy & Eggs,0.062261312758285094,0.00026907283107325175,0.5712047042044504,112.69297609249602,Inedible,0.0,0.5712047042044504,0.0,0.0,0.0,0.0
2125,1,77,"Cooked, Prepped, Leftovers",0.37913884522551583,0.001513827253052552,4.1386129182128615,882.8535678477722,Plate Waste,1.6512169680627582,0.7933859116337617,0.14222090962446055,0.6622446343126177,0.8895444945792634,0.0
2126,1,77,Meat & Fish,1.0799999999999998,14.255999999999998,12.0,2419.2,Expired,12.0,0.0,0.0,0.0,0.0,0.0
2127,2,77,"Cooked, Prepped, Leftovers",1.9195246923056932,15.864796855666116,17.924930334513043,3005.3257250614156,Expired,1.8985772702411983,5.062872720643195,7.393760894721646,0.0,3.5697194489070014,0.0
2128,2,77,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2129,2,77,Meat & Fish,1.0799999999999998,14.255999999999998,12.0,2419.2,Expired,12.0,0.0,0.0,0.0,0.0,0.0
2130,2,77,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2131,2,77,"Cooked, Prepped, Leftovers",0.2058298655265667,0.0011575787973350379,2.0109396690269636,341.3336050554283,Plate Waste,0.6638543388171649,0.0,0.8623746982424271,0.0,0.48471063196737163,0.0
2132,2,77,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
2133,2,77,Meat & Fish,1.08,14.256000000000002,12.0,2419.2000000000003,Expired,12.0,0.0,0.0,0.0,0.0,0.0
2134,3,77,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2135,3,77,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2136,3,77,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2137,3,77,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2138,3,77,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
2139,3,77,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
2140,3,77,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2141,3,77,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2142,3,77,"Cooked, Prepped, Leftovers",0.34026917449110183,0.0015057875204489849,3.3923094289911337,670.463489859835,Plate Waste,0.8021225770531475,1.2269306140758882,0.49572954104076283,0.18589857789028608,0.6816281189310489,0.0
2143,0,78,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2144,0,78,Dairy & Eggs,0.08281274133357641,0.00035788931797936036,0.7597499204915267,149.89106181377332,Inedible,0.0,0.7597499204915267,0.0,0.0,0.0,0.0
2145,0,78,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2146,0,78,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2147,0,78,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2148,0,78,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2149,0,78,"Cooked, Prepped, Leftovers",0.014752835954566088,4.895210978929864e-05,0.1594053407967754,33.14955077642138,Plate Waste,0.01800907693124806,0.03601815386249612,0.020702108890175694,0.041320815907999055,0.04335518520485644,0.0
2150,1,78,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2151,1,78,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2152,1,78,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2153,1,78,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
2154,1,78,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2155,1,78,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2156,1,78,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2157,1,78,Meat & Fish,0.019336840443999637,0.00011394923833071213,0.21485378271110706,43.314522594559186,Inedible,0.21485378271110706,0.0,0.0,0.0,0.0,0.0
2158,1,78,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2159,1,78,"Cooked, Prepped, Leftovers",0.3752740278239535,0.001223839028783493,4.1386129182128615,894.8456957133723,Plate Waste,0.7520557095867564,1.4788057249073696,0.0,1.161240033567926,0.7465114501508097,0.0
2160,2,78,"Cooked, Prepped, Leftovers",12.728611532100926,104.3236934020707,121.81472361620943,21142.782986307942,Expired,14.261408009963073,27.09667521892984,47.1800216974027,4.7538026699876905,28.522816019926147,0.0
2161,2,78,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2162,2,78,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2163,2,78,"Cooked, Prepped, Leftovers",0.11754502481372298,0.0006610684416884303,1.148404546103952,194.92830631431974,Plate Waste,0.3791129850341836,0.0,0.492483707572307,0.0,0.27680785349746134,0.0
2164,2,78,"Cooked, Prepped, Leftovers",0.051936544563006094,0.00014891758038207913,0.6917989037219501,146.40529874110854,Plate Waste,0.27878463284317395,0.0,0.0,0.4130142708787762,0.0,0.0
2165,2,78,Dairy & Eggs,0.654,5.115733333333334,6.0,1183.74,Expired,0.0,6.0,0.0,0.0,0.0,0.0
2166,3,78,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2167,3,78,"Cooked, Prepped, Leftovers",0.3265709345321813,0.0012707218209396217,3.4884176739640576,670.4634898598351,Plate Waste,0.6634916099181243,0.2211638699727081,0.9215161248862838,0.7986473082347793,0.8835987609521623,0.0
2168,3,78,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2169,3,78,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2170,3,78,"Cooked, Prepped, Leftovers",9.032016285235843,53.30804906035387,107.39640598739888,22565.894969017074,Expired,0.0,16.844205350815926,12.477189148752537,55.61607102007584,22.458940467754566,0.0
2171,3,78,Store-Prepared Items,0.11235542177380912,0.00046778515387977315,1.1826886502506224,313.47162674892746,Plate Waste,0.0,0.0,0.0,0.0,0.0,1.1826886502506224
2172,0,79,Fruits & Vegetables,0.2786900922298291,2.2194878945183594,2.402500795084734,220.165172861565,Expired,0.0,0.0,2.402500795084734,0.0,0.0,0.0
2173,0,79,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2174,0,79,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2175,0,79,Dry Foods & Baked Goods,0.0008631776829381432,0.002848486353695873,0.01327965666058617,2.9002770146721613,Expired,0.0,0.0,0.0,0.01327965666058617,0.0,0.0
2176,0,79,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2177,0,79,"Cooked, Prepped, Leftovers",0.043785459010058335,0.00018922629308214286,0.40170145880787467,79.25168080820559,Plate Waste,0.0,0.40170145880787467,0.0,0.0,0.0,0.0
2178,0,79,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2179,1,79,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2180,1,79,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2181,1,79,Meat & Fish,0.036000000000000004,0.00021214285714285717,0.4,80.64000000000001,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2182,1,79,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2183,1,79,Dairy & Eggs,0.01764822947414897,7.626981921301951e-05,0.16191036214815568,31.943295348209638,Inedible,0.0,0.16191036214815568,0.0,0.0,0.0,0.0
2184,1,79,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2185,1,79,"Cooked, Prepped, Leftovers",0.09212600490270285,0.00039813816728976557,0.845192705529384,166.74806887389218,Plate Waste,0.0,0.845192705529384,0.0,0.0,0.0,0.0
2186,2,79,"Cooked, Prepped, Leftovers",0.1999306684339356,0.0009114685544928137,1.9325176588681665,341.33360505542834,Plate Waste,0.10714501527342132,0.40397591292670587,0.7481035424568627,0.14962070849137254,0.5236724797198039,0.0
2187,2,79,Fruits & Vegetables,0.46399999999999997,3.6952960000000004,4.0,366.56,Expired,0.0,0.0,4.0,0.0,0.0,0.0
2188,2,79,"Cooked, Prepped, Leftovers",1.0947963076618255,7.686378658975081,11.208239331541446,2009.1801675486852,Expired,0.0,2.328639142142217,3.881065236903696,2.802991559986002,2.195543392509527,0.0
2189,2,79,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2190,2,79,Meat & Fish,0.036000000000000004,0.00021214285714285717,0.4,80.64000000000001,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2191,2,79,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2192,2,79,Dairy & Eggs,0.028824337996002605,0.00012456926917855024,0.2644434678532349,52.17205177276472,Inedible,0.0,0.2644434678532349,0.0,0.0,0.0,0.0
2193,2,79,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12.0,1099.68,Expired,0.0,0.0,12.0,0.0,0.0,0.0
2194,3,79,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2195,3,79,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2196,3,79,"Cooked, Prepped, Leftovers",0.11334099564901798,0.00022479892124090817,1.3798034252923927,338.13068510665295,Plate Waste,0.0,0.0,0.0,0.5913443251253112,0.7884591001670815,0.0
2197,3,79,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2198,3,79,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2199,3,79,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2200,3,79,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2201,3,79,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2202,3,79,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2203,3,79,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2204,3,79,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2205,3,79,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2206,3,79,Meat & Fish,0.04633557929307616,0.00027304894940562743,0.5148397699230686,103.79169761649061,Inedible,0.5148397699230686,0.0,0.0,0.0,0.0,0.0
2207,3,79,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
2208,3,79,Meat & Fish,0.36,4.752,4.0,806.4,Expired,4.0,0.0,0.0,0.0,0.0,0.0
2209,0,80,Store-Prepared Items,0.8588237575533045,9.976096767739186,9.040250079508468,2396.1182835737195,Expired,0.0,0.0,0.0,0.0,0.0,9.040250079508468
2210,0,80,"Cooked, Prepped, Leftovers",0.3692913581535639,0.0013407553643691253,3.793647790916882,769.2163034019619,Plate Waste,0.2869296134341957,1.1477184537367828,0.6376213631871016,0.6376213631871016,1.0837569973717003,0.0
2211,0,80,Dairy & Eggs,0.01744000000000009,7.536992019643994e-05,0.16000000000000086,31.566400000000165,Inedible,0.0,0.16000000000000086,0.0,0.0,0.0,0.0
2212,0,80,"Cooked, Prepped, Leftovers",0.3956251204531912,0.0013235377299977214,3.9530531317136575,881.9018516752924,Plate Waste,0.0,0.0,0.9564320447806525,0.0,2.996621086933005,0.0
2213,1,80,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
2214,1,80,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2215,1,80,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2216,1,80,"Cooked, Prepped, Leftovers",0.30171063613709137,0.001204671558379829,3.2934202126834777,702.5561082057276,Plate Waste,1.3140033739836008,0.6313596486238354,0.11317637761245147,0.5270002069505393,0.7078806055130508,0.0
2217,1,80,"Cooked, Prepped, Leftovers",0.051055900100682415,0.00012660273631205104,0.5947652372243812,123.94938847189646,Plate Waste,0.0,0.281730901843128,0.0,0.3130343353812533,0.0,0.0
2218,1,80,"Cooked, Prepped, Leftovers",0.09424806526477525,0.8762759123348621,1.0287952957955326,219.4637709366445,Expired,0.4104670532498922,0.19722349245257575,0.035353923084112227,0.16462379495516544,0.2211270320538148,0.0
2219,1,80,Meat & Fish,0.3599999999999999,4.751999999999999,4.0,806.3999999999997,Expired,4.0,0.0,0.0,0.0,0.0,0.0
2220,2,80,Meat & Fish,0.02535556532146764,0.00014941672421579146,0.28172850357186263,56.79646632008752,Inedible,0.28172850357186263,0.0,0.0,0.0,0.0,0.0
2221,2,80,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2222,2,80,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2223,2,80,"Cooked, Prepped, Leftovers",0.16779756274151636,0.0006972340534317654,1.71363477920963,341.3336050554283,Plate Waste,0.3584739151735783,0.10599311594508058,0.4425603891031831,0.13276811673095493,0.673839242256833,0.0
2224,2,80,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2225,2,80,"Cooked, Prepped, Leftovers",1.545124675592662,11.815619654317416,14.645731522205326,2611.992988327709,Expired,0.0,0.0,7.322865761102663,0.0,7.322865761102663,0.0
2226,2,80,Meat & Fish,0.36,4.752,4.0,806.4,Expired,4.0,0.0,0.0,0.0,0.0,0.0
2227,3,80,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2228,3,80,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2229,3,80,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2230,3,80,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2231,3,80,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2232,3,80,Meat & Fish,0.036000000000000004,0.00021214285714285717,0.4,80.64000000000001,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2233,3,80,"Cooked, Prepped, Leftovers",0.2956559935135947,0.0013245481336467467,3.1710495274577544,670.463489859835,Plate Waste,1.646747848878148,0.7778652895844383,0.0,0.2750028801561145,0.47143350883905344,0.0
2234,3,80,"Cooked, Prepped, Leftovers",0.2956559935135947,0.0013245481336467467,3.1710495274577544,670.463489859835,Plate Waste,1.646747848878148,0.7778652895844386,0.0,0.27500288015611457,0.47143350883905355,0.0
2235,3,80,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
2236,3,80,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
2237,0,81,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2238,0,81,"Cooked, Prepped, Leftovers",9.16409845689944,71.0287279499682,93.79499840983053,17431.609323795103,Expired,10.596642080408248,21.193284160816496,25.893088037135207,17.796800288789655,18.315183842680923,0.0
2239,0,81,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2240,0,81,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2241,0,81,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2242,0,81,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
2243,1,81,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
2244,1,81,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2245,1,81,"Cooked, Prepped, Leftovers",0.32134292805846854,0.001047959591720026,3.5438476809884802,766.2463019048773,Plate Waste,0.6439768432231272,1.2662847051442774,0.0,0.9943567763780463,0.6392293562430297,0.0
2246,1,81,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2247,1,81,"Cooked, Prepped, Leftovers",0.011518801953487848,3.756497479255119e-05,0.1270321392702506,27.466729865699115,Plate Waste,0.02308388040321151,0.0453910183224375,0.0,0.03564353772280096,0.02291370282180063,0.0
2248,1,81,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12.0,1099.68,Expired,0.0,0.0,12.0,0.0,0.0,0.0
2249,2,81,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2250,2,81,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2251,2,81,"Cooked, Prepped, Leftovers",0.09705712943472825,0.0007083535532976411,0.936083989471998,134.5399030763228,Plate Waste,0.4434082055393675,0.0,0.49267578393263056,0.0,0.0,0.0
2252,2,81,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2253,2,81,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2254,2,81,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2255,2,81,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2256,2,81,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2257,2,81,"Cooked, Prepped, Leftovers",0.1809442109504586,0.0008212560330194275,1.9160860511201334,341.3336050554283,Plate Waste,0.5409680229267414,0.1956001220568806,0.5687960852935027,0.4354081097093424,0.17531371113366617,0.0
2258,2,81,Meat & Fish,0.54,7.128000000000001,6.0,1209.6000000000001,Expired,6.0,0.0,0.0,0.0,0.0,0.0
2259,3,81,Meat & Fish,0.06089038619538411,0.0003588183472227993,0.676559846615379,136.3944650776604,Inedible,0.676559846615379,0.0,0.0,0.0,0.0,0.0
2260,3,81,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2261,3,81,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2262,3,81,"Cooked, Prepped, Leftovers",7.318021393559603,58.460730486240756,78.17081212175286,15024.19732920661,Expired,14.867966749042285,4.955988916347428,20.649953818114284,17.89662664236571,19.800275995883162,0.0
2263,3,81,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2264,3,81,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
2265,3,81,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2266,3,81,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
2267,3,81,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
2268,3,81,"Cooked, Prepped, Leftovers",0.30106272345612106,0.001338762535196089,3.1780300070155008,670.4634898598351,Plate Waste,1.49013066272291,0.9783133144245386,0.0,0.23652867662268415,0.4730573532453683,0.0
2269,3,81,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
2270,3,81,Fruits & Vegetables,0.4640000000000001,3.6952960000000012,4.0,366.56000000000006,Expired,0.0,0.0,4.0,0.0,0.0,0.0
2271,0,82,"Cooked, Prepped, Leftovers",0.32454394409063336,0.0010768852057667956,3.5067181774826857,729.2486669644488,Plate Waste,0.3961771739819222,0.7923543479638444,0.4554205097177872,0.9090062825293191,0.9537598632898127,0.0
2272,0,82,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
2273,0,82,"Cooked, Prepped, Leftovers",0.3806802163188624,0.0015968457534397127,3.9530531317136575,700.6823079527644,Plate Waste,0.5221287309593298,0.895077824501708,1.1931262095822817,0.9945309161130089,0.3481894505573294,0.0
2274,0,82,"Cooked, Prepped, Leftovers",0.028772664013817936,7.487080313273055e-05,0.30287014751387303,80.27573259855204,Plate Waste,0.0,0.0,0.0,0.0,0.30287014751387303,0.0
